chr_181	10002	C	0	1486	0
chr_181	10005	W	1	1492	0.000670241286863271
chr_181	10006	C	1	1492	0.000670241286863271
chr_181	10010	W	3	1492	0.00201072386058981
chr_181	10011	C	0	1492	0
chr_181	10021	W	0	1490	0
chr_181	10022	C	0	1490	0
chr_181	10033	W	0	1492	0
chr_181	10034	C	0	1492	0
chr_181	10041	W	0	1493	0
chr_181	10042	C	0	1493	0
chr_181	10043	W	0	1494	0
chr_181	10044	C	1	1494	0.000669344042838019
chr_181	10055	W	1	1491	0.000670690811535882
chr_181	10056	C	0	1491	0
chr_181	10066	W	0	1491	0
chr_181	10067	C	0	1491	0
chr_181	10070	W	1	1490	0.000671140939597315
chr_181	10071	C	0	1490	0
chr_181	10074	W	0	1489	0
chr_181	10075	C	2	1489	0.00134318334452653
chr_181	10087	W	2	1493	0.00133958472873409
chr_181	10088	C	0	1493	0
chr_181	10097	W	1	1489	0.000671591672263264
chr_181	10098	C	0	1489	0
chr_181	10103	W	4	1488	0.00268817204301075
chr_181	10104	C	7	1488	0.00470430107526882
chr_181	10107	W	0	1488	0
chr_181	10108	C	0	1488	0
chr_181	10120	W	1	1492	0.000670241286863271
chr_181	10121	C	0	1492	0
chr_181	10127	W	2	1489	0.00134318334452653
chr_181	10128	C	1	1489	0.000671591672263264
chr_181	10137	W	3	1478	0.0020297699594046
chr_181	10138	C	1	1478	0.0006765899864682
chr_181	10145	W	87	1479	0.0588235294117647
chr_181	10146	C	78	1479	0.0527383367139959
chr_181	10161	W	0	1474	0
chr_181	10162	C	1	1474	0.00067842605156038
chr_181	10170	W	0	1469	0
chr_181	10171	C	0	1469	0
chr_181	10179	W	1	1469	0.00068073519400953
chr_181	10180	C	1	1469	0.00068073519400953
chr_181	10195	W	0	1467	0
chr_181	10196	C	0	1467	0
chr_181	10197	W	2	1464	0.00136612021857923
chr_181	10198	C	0	1464	0
chr_181	10202	W	1	1465	0.00068259385665529
chr_181	10203	C	16	1465	0.0109215017064846
chr_181	10205	W	0	1463	0
chr_181	10206	C	3	1463	0.00205058099794942
chr_181	10213	W	0	1461	0
chr_181	10214	C	3	1461	0.00205338809034908
chr_181	10216	W	0	1461	0
chr_181	10217	C	0	1461	0
chr_181	10218	W	0	1462	0
chr_181	10219	C	0	1462	0
chr_181	10220	W	0	1462	0
chr_181	10221	C	0	1462	0
chr_181	10225	W	0	1464	0
chr_181	10226	C	1	1464	0.000683060109289617
chr_181	10231	W	0	1464	0
chr_181	10232	C	0	1464	0
chr_181	10251	W	0	1464	0
chr_181	10252	C	0	1464	0
chr_181	10255	W	0	1464	0
chr_181	10256	C	0	1464	0
chr_181	10260	W	1	1467	0.000681663258350375
chr_181	10261	C	0	1467	0
chr_181	10264	W	0	1467	0
chr_181	10265	C	12	1467	0.0081799591002045
chr_181	1026	W	0	2062	0
chr_181	10270	W	8	1470	0.0054421768707483
chr_181	10271	C	0	1470	0
chr_181	1027	C	3	2062	0.001454898157129
chr_181	10280	W	0	1459	0
chr_181	10281	C	0	1459	0
chr_181	1028	W	0	2063	0
chr_181	10294	W	0	1440	0
chr_181	10295	C	0	1440	0
chr_181	1029	C	0	2063	0
