chr_181	10002	C	0	1553	0
chr_181	10005	W	0	1552	0
chr_181	10006	C	0	1552	0
chr_181	10010	W	0	1552	0
chr_181	10011	C	2	1552	0.00128865979381443
chr_181	10021	W	0	1549	0
chr_181	10022	C	0	1549	0
chr_181	10033	W	1	1545	0.000647249190938511
chr_181	10034	C	0	1545	0
chr_181	10041	W	0	1547	0
chr_181	10042	C	0	1547	0
chr_181	10043	W	0	1547	0
chr_181	10044	C	0	1547	0
chr_181	10055	W	9	1540	0.00584415584415584
chr_181	10056	C	0	1540	0
chr_181	10066	W	2	1542	0.0012970168612192
chr_181	10067	C	1	1542	0.000648508430609598
chr_181	10070	W	0	1545	0
chr_181	10071	C	2	1545	0.00129449838187702
chr_181	10074	W	0	1545	0
chr_181	10075	C	0	1545	0
chr_181	10087	W	2	1543	0.00129617627997408
chr_181	10088	C	0	1543	0
chr_181	10097	W	2	1547	0.00129282482223659
chr_181	10098	C	1	1547	0.000646412411118293
chr_181	10103	W	0	1544	0
chr_181	10104	C	1	1544	0.000647668393782383
chr_181	10107	W	4	1542	0.00259403372243839
chr_181	10108	C	2	1542	0.0012970168612192
chr_181	10120	W	0	1534	0
chr_181	10121	C	0	1534	0
chr_181	10127	W	3	1510	0.00198675496688742
chr_181	10128	C	0	1510	0
chr_181	10137	W	7	1506	0.00464807436918991
chr_181	10138	C	0	1506	0
chr_181	10145	W	1	1527	0.000654878847413229
chr_181	10146	C	0	1527	0
chr_181	10161	W	0	1524	0
chr_181	10162	C	1	1524	0.000656167979002625
chr_181	10170	W	1	1525	0.000655737704918033
chr_181	10171	C	0	1525	0
chr_181	10179	W	0	1529	0
chr_181	10180	C	2	1529	0.0013080444735121
chr_181	10195	W	0	1522	0
chr_181	10196	C	0	1522	0
chr_181	10197	W	2	1518	0.00131752305665349
chr_181	10198	C	0	1518	0
chr_181	10202	W	0	1519	0
chr_181	10203	C	51	1519	0.0335747202106649
chr_181	10205	W	0	1514	0
chr_181	10206	C	0	1514	0
chr_181	10213	W	0	1520	0
chr_181	10214	C	5	1520	0.00328947368421053
chr_181	10216	W	0	1519	0
chr_181	10217	C	0	1519	0
chr_181	10218	W	11	1517	0.00725115359261701
chr_181	10219	C	0	1517	0
chr_181	10220	W	1	1511	0.000661813368630046
chr_181	10221	C	0	1511	0
