chr_181	10002	C	0	865	0
chr_181	10005	W	0	867	0
chr_181	10006	C	0	867	0
chr_181	10010	W	0	869	0
chr_181	10011	C	0	869	0
chr_181	10021	W	1	867	0.00115340253748558
chr_181	10022	C	0	867	0
chr_181	10033	W	0	870	0
chr_181	10034	C	0	870	0
chr_181	10041	W	0	871	0
chr_181	10042	C	0	871	0
chr_181	10043	W	0	871	0
chr_181	10044	C	0	871	0
chr_181	10055	W	1	872	0.00114678899082569
chr_181	10056	C	0	872	0
chr_181	10066	W	2	871	0.00229621125143513
chr_181	10067	C	0	871	0
chr_181	10070	W	0	870	0
chr_181	10071	C	0	870	0
chr_181	10074	W	3	868	0.00345622119815668
chr_181	10075	C	2	868	0.00230414746543779
chr_181	10087	W	2	867	0.00230680507497117
chr_181	10088	C	0	867	0
chr_181	10097	W	7	869	0.00805523590333717
chr_181	10098	C	0	869	0
chr_181	10103	W	0	869	0
chr_181	10104	C	2	869	0.00230149597238205
chr_181	10107	W	2	870	0.00229885057471264
chr_181	10108	C	0	870	0
chr_181	10120	W	0	869	0
chr_181	10121	C	0	869	0
chr_181	10127	W	2	867	0.00230680507497117
chr_181	10128	C	0	867	0
chr_181	10137	W	4	861	0.00464576074332172
chr_181	10138	C	0	861	0
chr_181	10145	W	29	861	0.0336817653890825
chr_181	10146	C	25	861	0.0290360046457607
chr_181	10161	W	0	867	0
chr_181	10162	C	1	867	0.00115340253748558
chr_181	10170	W	0	866	0
chr_181	10171	C	0	866	0
chr_181	10179	W	0	865	0
chr_181	10180	C	0	865	0
chr_181	10195	W	0	868	0
chr_181	10196	C	0	868	0
chr_181	10197	W	0	867	0
chr_181	10198	C	0	867	0
chr_181	10202	W	0	868	0
chr_181	10203	C	20	868	0.0230414746543779
chr_181	10205	W	0	867	0
chr_181	10206	C	0	867	0
chr_181	10213	W	0	869	0
chr_181	10214	C	1	869	0.00115074798619102
chr_181	10216	W	0	871	0
chr_181	10217	C	1	871	0.00114810562571757
chr_181	10218	W	1	871	0.00114810562571757
chr_181	10219	C	0	871	0
chr_181	10220	W	0	870	0
chr_181	10221	C	0	870	0
chr_181	10225	W	0	869	0
chr_181	10226	C	0	869	0
chr_181	10231	W	0	867	0
chr_181	10232	C	0	867	0
chr_181	10251	W	3	863	0.00347624565469293
chr_181	10252	C	1	863	0.00115874855156431
chr_181	10255	W	0	863	0
chr_181	10256	C	0	863	0
chr_181	10260	W	1	860	0.00116279069767442
chr_181	10261	C	0	860	0
chr_181	10264	W	1	859	0.00116414435389988
chr_181	10265	C	13	859	0.0151338766006985
chr_181	1026	W	1	910	0.0010989010989011
chr_181	10270	W	17	854	0.0199063231850117
chr_181	10271	C	0	854	0
chr_181	1027	C	1	910	0.0010989010989011
chr_181	10280	W	4	839	0.00476758045292014
chr_181	10281	C	0	839	0
chr_181	1028	W	0	909	0
chr_181	10294	W	0	841	0
chr_181	10295	C	0	841	0
chr_181	1029	C	1	909	0.0011001100110011
chr_181	10303	W	0	840	0
chr_181	10304	C	0	840	0
chr_181	10305	W	1	841	0.00118906064209275
chr_181	10306	C	1	841	0.00118906064209275
chr_181	10310	W	0	841	0
chr_181	10311	C	0	841	0
chr_181	10312	W	0	841	0
chr_181	10313	C	1	841	0.00118906064209275
chr_181	10320	W	0	834	0
chr_181	10321	C	0	834	0
chr_181	1032	W	0	911	0
chr_181	10334	W	0	844	0
chr_181	10335	C	1	844	0.00118483412322275
chr_181	1033	C	0	911	0
chr_181	10347	W	0	842	0
chr_181	10348	C	1	842	0.00118764845605701
chr_181	10355	W	0	841	0
chr_181	10356	C	1	841	0.00118906064209275
chr_181	10363	W	3	840	0.00357142857142857
chr_181	10364	C	0	840	0
chr_181	10368	W	0	840	0
chr_181	10369	C	0	840	0
chr_181	10373	W	3	842	0.00356294536817102
chr_181	10374	C	0	842	0
chr_181	10382	W	0	842	0
chr_181	10383	C	0	842	0
chr_181	10392	W	0	844	0
chr_181	10393	C	0	844	0
chr_181	10403	W	1	842	0.00118764845605701
chr_181	10404	C	0	842	0
chr_181	10405	W	0	842	0
chr_181	10406	C	0	842	0
chr_181	10418	W	0	842	0
chr_181	10419	C	3	842	0.00356294536817102
chr_181	10423	W	0	841	0
chr_181	10424	C	0	841	0
chr_181	10435	W	0	839	0
chr_181	10436	C	0	839	0
chr_181	10440	W	0	838	0
chr_181	10441	C	1	838	0.00119331742243437
chr_181	10446	W	0	840	0
chr_181	10447	C	1	840	0.00119047619047619
chr_181	10449	W	0	836	0
chr_181	10450	C	0	836	0
chr_181	10455	W	0	833	0
chr_181	10456	C	0	833	0
chr_181	1045	W	1	922	0.00108459869848156
chr_181	10464	W	4	834	0.00479616306954436
chr_181	10465	C	1	834	0.00119904076738609
chr_181	1046	C	1	922	0.00108459869848156
chr_181	10479	W	1	818	0.00122249388753056
chr_181	10480	C	3	818	0.00366748166259169
chr_181	10488	W	0	820	0
chr_181	10489	C	0	820	0
chr_181	10490	W	0	816	0
chr_181	10491	C	3	816	0.00367647058823529
chr_181	10496	W	4	816	0.00490196078431373
chr_181	10497	C	7	816	0.00857843137254902
chr_181	10501	W	1	819	0.00122100122100122
chr_181	10502	C	0	819	0
chr_181	10507	W	0	822	0
chr_181	10508	C	0	822	0
chr_181	10517	W	0	825	0
chr_181	10518	C	0	825	0
chr_181	10523	W	0	824	0
chr_181	10524	C	0	824	0
chr_181	1052	W	0	923	0
chr_181	10535	W	1	828	0.00120772946859903
chr_181	10536	C	0	828	0
chr_181	10538	W	0	830	0
chr_181	10539	C	1	830	0.00120481927710843
chr_181	1053	C	0	923	0
chr_181	10546	W	2	824	0.00242718446601942
chr_181	10547	C	1	824	0.00121359223300971
chr_181	10556	W	1	824	0.00121359223300971
chr_181	10557	C	0	824	0
chr_181	10571	W	0	827	0
chr_181	10572	C	2	827	0.00241837968561064
chr_181	10581	W	3	833	0.00360144057623049
chr_181	10582	C	5	833	0.00600240096038415
chr_181	1059	W	0	923	0
chr_181	1060	C	1	923	0.00108342361863489
chr_181	10624	W	2	810	0.00246913580246914
chr_181	10625	C	0	810	0
chr_181	10639	W	5	852	0.00586854460093897
chr_181	10640	C	6	852	0.00704225352112676
chr_181	10649	W	2	849	0.00235571260306243
chr_181	10650	C	0	849	0
chr_181	10664	W	0	859	0
chr_181	10665	C	2	859	0.00232828870779977
chr_181	10674	W	0	860	0
chr_181	10675	C	1	860	0.00116279069767442
chr_181	10682	W	0	861	0
chr_181	10683	C	0	861	0
chr_181	10685	W	1	861	0.00116144018583043
chr_181	10686	C	2	861	0.00232288037166086
chr_181	10697	W	0	867	0
chr_181	10698	C	0	867	0
chr_181	10703	W	0	865	0
chr_181	10704	C	0	865	0
chr_181	1070	W	0	926	0
chr_181	10713	W	1	866	0.00115473441108545
chr_181	10714	C	0	866	0
chr_181	10719	W	0	868	0
chr_181	1071	C	1	926	0.00107991360691145
chr_181	10720	C	0	868	0
chr_181	10724	W	6	861	0.00696864111498258
chr_181	10725	C	9	861	0.0104529616724739
chr_181	10730	W	2	863	0.00231749710312862
chr_181	10731	C	0	863	0
chr_181	10732	W	0	870	0
chr_181	10733	C	0	870	0
chr_181	10741	W	3	870	0.00344827586206897
chr_181	10742	C	1	870	0.00114942528735632
chr_181	10756	W	0	869	0
chr_181	10757	C	4	869	0.0046029919447641
chr_181	10765	W	0	868	0
chr_181	10766	C	0	868	0
chr_181	10771	W	0	871	0
chr_181	10772	C	0	871	0
chr_181	10774	W	0	870	0
chr_181	10775	C	0	870	0
chr_181	10780	W	2	872	0.00229357798165138
chr_181	10781	C	2	872	0.00229357798165138
chr_181	10785	W	0	871	0
chr_181	10786	C	0	871	0
chr_181	1078	W	4	925	0.00432432432432432
chr_181	10797	W	0	871	0
chr_181	10798	C	1	871	0.00114810562571757
chr_181	1079	C	0	925	0
chr_181	10802	W	0	869	0
chr_181	10803	C	0	869	0
chr_181	10815	W	0	870	0
chr_181	10816	C	1	870	0.00114942528735632
chr_181	10817	W	0	870	0
chr_181	10818	C	1	870	0.00114942528735632
chr_181	10828	W	0	869	0
chr_181	10829	C	3	869	0.00345224395857307
chr_181	10838	W	1	871	0.00114810562571757
chr_181	10839	C	0	871	0
chr_181	10847	W	0	870	0
chr_181	10848	C	1	870	0.00114942528735632
chr_181	10852	W	1	869	0.00115074798619102
chr_181	10853	C	0	869	0
chr_181	10857	W	0	870	0
chr_181	10858	C	1	870	0.00114942528735632
chr_181	10865	W	1	874	0.0011441647597254
chr_181	10866	C	1	874	0.0011441647597254
chr_181	1086	W	0	928	0
chr_181	10873	W	0	874	0
chr_181	10874	C	0	874	0
chr_181	1087	C	0	928	0
chr_181	10886	W	0	874	0
chr_181	10887	C	0	874	0
chr_181	10900	W	0	871	0
chr_181	10901	C	0	871	0
chr_181	10908	W	0	872	0
chr_181	10909	C	0	872	0
chr_181	1090	W	0	931	0
chr_181	10910	W	0	873	0
chr_181	10911	C	2	873	0.00229095074455899
chr_181	10915	W	0	873	0
chr_181	10916	C	0	873	0
chr_181	10917	W	0	873	0
chr_181	10918	C	0	873	0
chr_181	1091	C	3	931	0.00322234156820623
chr_181	10926	W	0	876	0
chr_181	10927	C	0	876	0
chr_181	10940	W	0	880	0
chr_181	10941	C	1	880	0.00113636363636364
chr_181	10950	W	0	881	0
chr_181	10951	C	14	881	0.0158910329171396
chr_181	10956	W	10	881	0.0113507377979569
chr_181	10957	C	0	881	0
chr_181	10960	W	0	883	0
chr_181	10961	C	1	883	0.00113250283125708
chr_181	10965	W	0	883	0
chr_181	10966	C	1	883	0.00113250283125708
chr_181	10969	W	0	885	0
chr_181	10970	C	1	885	0.00112994350282486
chr_181	10989	W	0	890	0
chr_181	10990	C	0	890	0
chr_181	10995	W	0	890	0
chr_181	10996	C	0	890	0
chr_181	11000	W	0	894	0
chr_181	11001	C	0	894	0
chr_181	11002	W	0	894	0
chr_181	11003	C	1	894	0.00111856823266219
chr_181	11004	W	1	894	0.00111856823266219
chr_181	11005	C	1	894	0.00111856823266219
chr_181	11007	W	5	893	0.00559910414333707
chr_181	11008	C	1	893	0.00111982082866741
chr_181	11015	W	1	891	0.00112233445566779
chr_181	11016	C	1	891	0.00112233445566779
chr_181	11018	W	12	891	0.0134680134680135
chr_181	11019	C	0	891	0
chr_181	11023	W	0	893	0
chr_181	11024	C	2	893	0.00223964165733483
chr_181	11025	W	0	892	0
chr_181	11026	C	0	892	0
chr_181	1103	W	0	941	0
chr_181	11041	W	0	893	0
chr_181	11042	C	0	893	0
chr_181	1104	C	0	941	0
chr_181	11050	W	0	895	0
chr_181	11051	C	0	895	0
